,TF,Target,Label
10472,748,1163,0
10473,748,69,0
10474,748,963,0
10475,748,775,0
10476,748,580,0
10477,748,1019,0
10478,748,945,0
10479,748,1136,0
10480,748,627,0
10481,748,615,0
10482,748,633,0
10483,748,274,0
10484,748,902,0
10485,748,1172,0
10486,748,975,0
10487,748,650,0
10488,748,430,0
10489,748,1231,0
10490,748,1108,0
10491,748,103,0
10492,748,1183,0
10493,748,856,0
10494,748,634,0
10495,748,958,0
10496,748,1026,0
10497,748,530,0
10498,748,640,0
10499,748,531,0
10500,748,285,0
10501,748,235,0
10502,748,722,0
10503,748,810,0
10504,748,795,0
10505,748,1314,0
10506,748,1092,0
10507,748,607,0
10508,748,1046,0
10509,748,257,0
10510,748,335,0
10511,748,1109,0
10512,748,1054,0
10513,748,886,0
10514,748,213,0
10515,748,1144,0
10516,748,544,0
10517,748,683,0
10518,748,65,0
10519,748,1227,0
10520,748,1057,0
10521,748,758,0
10522,748,1235,0
10523,748,451,0
10524,748,565,0
10525,748,312,0
10526,748,288,0
10527,748,222,0
10528,748,977,0
10529,748,729,0
10530,748,719,0
10531,748,1292,0
10532,748,721,0
10533,748,117,0
10534,748,930,0
10535,748,1,0
10536,748,971,0
10537,748,651,0
10538,748,1191,0
10539,748,173,0
10540,748,1085,0
10541,748,258,0
10542,748,667,0
10543,748,761,0
10544,748,1012,0
10545,748,482,0
10546,748,853,0
10547,748,339,0
10548,748,194,0
10549,748,1095,0
10550,748,273,0
10551,748,343,0
10552,748,1193,0
10553,748,240,0
10554,748,578,0
10555,748,165,0
10556,748,1279,0
10557,748,209,0
10558,748,872,0
10559,748,1025,0
10560,748,865,0
10561,748,555,0
10562,748,1252,0
10563,748,485,0
10564,748,574,0
10565,748,540,0
10566,748,264,0
10567,748,50,0
10568,748,1060,0
10569,748,244,0
10570,748,1320,0
10571,748,1020,0
10572,748,271,0
10573,748,224,0
10574,748,612,0
10575,748,1102,0
10576,748,459,0
10577,748,265,0
10578,748,848,0
10579,748,450,0
10580,748,1074,0
10581,748,867,0
10582,748,577,0
10583,748,635,0
10584,748,973,0
10585,748,39,0
10586,748,95,0
10587,748,528,0
10588,748,242,0
10589,748,778,0
10590,748,1294,0
10591,748,1047,0
10592,748,1124,0
10593,748,922,0
10594,748,905,0
10595,748,182,0
10596,748,10,0
10597,748,1236,0
10598,748,397,0
10599,748,1068,0
10600,748,1281,0
10601,748,876,0
10602,748,984,0
10603,748,152,0
10604,748,603,0
10605,748,295,0
10606,748,1066,0
10607,748,1087,0
10608,748,508,0
10609,748,254,0
10610,748,536,0
10611,748,732,0
10612,748,759,0
10613,748,153,0
10614,748,703,0
10615,748,277,0
10616,748,1195,0
10617,748,887,0
10618,748,811,0
10619,748,645,0
10620,748,736,0
10621,748,1041,0
10622,748,619,0
10623,748,91,0
10624,748,575,0
10625,748,830,0
10626,748,92,0
10627,748,1123,0
10628,748,985,0
10629,748,899,0
10630,748,1065,0
10631,748,822,0
10632,748,699,0
10633,748,664,0
10634,748,280,0
10635,748,942,0
10636,748,781,0
10637,748,605,0
10638,748,1247,0
10639,748,564,0
10640,748,1288,0
10641,748,738,0
10642,748,324,0
10643,748,390,0
10644,748,158,0
10645,748,434,0
10646,748,1029,0
10647,748,907,0
10648,748,755,0
10649,748,98,0
10650,748,341,0
10651,748,919,0
10652,748,608,0
10653,748,1014,0
10654,748,1291,0
10655,748,931,0
10656,748,646,0
10657,748,767,0
10658,748,377,0
10659,748,652,0
10660,748,988,0
10661,748,609,0
10662,748,1296,0
10663,748,1037,0
10664,748,671,0
10665,748,1208,0
10666,748,126,0
10667,748,272,0
10668,748,33,0
10669,748,836,0
10670,748,3,0
10671,748,1143,0
10672,748,916,0
10673,748,1008,0
10674,748,946,0
10675,748,866,0
10676,748,1302,0
10677,748,175,0
10678,748,1003,0
10679,748,327,0
10680,748,1147,0
10681,748,106,0
10682,748,535,0
10683,748,1010,0
10684,748,1086,0
10685,748,585,0
10686,748,1156,0
10687,748,934,0
10688,748,772,0
10689,748,695,0
10690,748,506,0
10691,748,54,0
10692,748,316,0
10693,748,974,0
10694,748,1212,0
10695,748,844,0
10696,748,281,0
10697,748,952,0
10698,748,263,0
10699,748,1134,0
10700,748,431,0
10701,748,337,0
10702,748,1272,0
10703,748,319,0
10704,748,388,0
10705,748,1171,0
10706,748,1256,0
10707,748,406,0
10708,748,1130,0
10709,748,1300,0
10710,748,581,0
10711,748,238,0
10712,748,571,0
10713,748,27,0
10714,748,452,0
10715,748,1059,0
10716,748,1277,0
10717,748,1190,0
10718,748,1205,0
10719,748,1312,0
10720,748,1264,0
10721,748,1077,0
10722,748,217,0
10723,748,449,0
10724,748,809,0
10725,748,297,0
10726,748,234,0
10727,748,1132,0
10728,748,1213,0
10729,748,582,0
10730,748,1187,0
10731,748,392,0
10732,748,1245,0
10733,748,1313,0
10734,748,1204,0
10735,748,929,0
10736,748,426,0
10737,748,978,0
10738,748,47,0
10739,748,1053,0
10740,748,37,0
10741,748,862,0
10742,748,673,0
10743,748,658,0
10744,748,269,0
10745,748,681,0
10746,748,1032,0
10747,748,155,0
10748,748,1036,0
10749,748,1142,0
10750,748,408,0
10751,748,800,0
10752,748,1295,0
10753,748,210,0
10754,748,1055,0
10755,748,712,0
10756,748,670,0
10757,748,18,0
10758,748,163,0
10759,748,119,0
10760,748,1070,0
10761,748,818,0
10762,748,1093,0
10763,748,382,0
10764,748,186,0
10765,748,812,0
10766,748,616,0
10767,748,414,0
10768,748,794,0
10769,748,6,0
10770,748,438,0
10771,748,342,0
10772,748,1197,0
10773,748,1089,0
10774,748,522,0
10775,748,292,0
10776,748,1017,0
10777,748,471,0
10778,748,833,0
10779,748,1001,0
10780,748,138,0
10781,748,1056,0
10782,748,557,0
10783,748,64,0
10784,748,897,0
10785,748,863,0
10786,748,710,0
10787,748,1090,0
10788,748,191,0
10789,748,877,0
10790,748,858,0
10791,748,97,0
10792,748,1146,0
10793,748,166,0
10794,748,696,0
10795,748,559,0
10796,748,1255,0
10797,748,1250,0
10798,748,601,0
10799,748,900,0
10800,748,0,0
10801,748,241,0
10802,748,481,0
10803,748,879,0
10804,748,672,0
10805,748,214,0
10806,748,859,0
10807,748,937,0
10808,748,1048,0
10809,748,93,0
10810,748,524,0
10811,748,1201,0
10812,748,992,0
10813,748,864,0
10814,748,1043,0
10815,748,656,0
10816,748,1248,0
10817,748,820,0
10818,748,595,0
10819,748,311,0
10820,748,378,0
10821,748,479,0
10822,748,159,0
10823,748,49,0
10824,748,498,0
10825,748,1157,0
10826,748,467,0
10827,748,321,0
10828,748,590,0
10829,748,372,0
10830,748,874,0
10831,748,35,0
10832,748,74,0
10833,748,1022,0
10834,748,668,0
10835,748,825,0
10836,748,1299,0
10837,748,700,0
10838,748,113,0
10839,748,1038,0
10840,748,1151,0
10841,748,226,0
10842,748,1180,0
10843,748,118,0
10844,748,161,0
10845,748,137,0
10846,748,1167,0
10847,748,1061,0
10848,748,304,0
10849,748,1287,0
10850,748,245,0
10851,748,239,0
10852,748,674,0
10853,748,128,0
10854,748,964,0
10855,748,198,0
10856,748,463,0
10857,748,391,0
10858,748,370,0
10859,748,677,0
10860,748,460,0
10861,748,861,0
10862,748,1241,0
10863,748,211,0
10864,748,212,0
10865,748,184,0
10866,748,131,0
10867,748,567,0
10868,748,751,0
10869,748,355,0
10870,748,16,0
10871,748,1049,0
10872,748,1084,0
10873,748,613,0
10874,748,517,0
10875,748,31,0
10876,748,86,0
10877,748,561,0
10878,748,665,0
10879,748,381,0
10880,748,547,0
10881,748,831,0
10882,748,1269,0
10883,748,400,0
10884,748,1286,0
10885,748,724,0
10886,748,329,0
10887,748,1015,0
10888,748,869,0
10889,748,968,0
10890,748,1071,0
10891,748,446,0
10892,748,1033,0
10893,748,502,0
10894,748,1063,0
10895,748,701,0
10896,748,504,0
10897,748,1185,0
10898,748,918,0
10899,748,494,0
10900,748,183,0
10901,748,1150,0
10902,748,5,0
10903,748,132,0
10904,748,270,0
10905,748,83,0
10906,748,1268,0
10907,748,253,0
10908,748,1044,0
10909,748,573,0
10910,748,448,0
10911,748,913,0
10912,748,276,0
10913,748,125,0
10914,748,870,0
10915,748,584,0
10916,748,797,0
10917,748,1207,0
10918,748,170,0
10919,748,903,0
10920,748,261,0
10921,748,199,0
10922,748,617,0
10923,748,898,0
10924,748,66,0
10925,748,967,0
10926,748,610,0
10927,748,713,0
10928,748,192,0
10929,748,1228,0
10930,748,82,0
10931,748,835,0
10932,748,395,0
10933,748,579,0
10934,748,739,0
10935,748,405,0
10936,748,631,0
10937,748,711,0
10938,748,252,0
10939,748,1027,0
10940,748,1182,0
10941,748,346,0
10942,748,17,0
10943,748,790,0
10944,748,374,0
10945,748,841,0
10946,748,323,0
10947,748,386,0
10948,748,910,0
10949,748,136,0
10950,748,588,0
10951,748,765,0
10952,748,135,0
10953,748,12,0
10954,748,364,0
10955,748,121,0
10956,748,1257,0
10957,748,1316,0
10958,748,87,0
10959,748,1122,0
10960,748,568,0
10961,766,402,0
10962,766,85,0
10963,766,12,0
10964,766,1316,0
10965,766,106,0
10966,766,37,0
10967,766,827,0
10968,766,339,0
10969,766,74,0
10970,766,913,0
10971,766,795,0
10972,766,1219,0
10973,766,861,0
10974,766,1186,0
10975,766,89,0
10976,766,1280,0
10977,766,122,0
10978,766,59,0
10979,766,78,0
10980,766,484,0
10981,766,330,0
10982,766,1075,0
10983,766,301,0
10984,766,1094,0
10985,766,447,0
10986,766,176,0
10987,766,992,0
10988,766,949,0
10989,766,841,0
10990,766,825,0
10991,766,1086,0
10992,766,266,0
10993,766,138,0
10994,766,876,0
10995,766,1302,0
10996,766,173,0
10997,766,1117,0
10998,766,1279,0
10999,766,1120,0
11000,766,238,0
11001,766,509,0
11002,766,768,0
11003,766,1028,0
11004,766,375,0
11005,766,976,0
11006,766,553,0
11007,766,717,0
11008,766,589,0
11009,766,835,0
11010,766,823,0
11011,766,250,0
11012,766,336,0
11013,766,305,0
11014,766,694,0
11015,766,349,0
11016,766,619,0
11017,766,1314,0
11018,766,642,0
11019,766,218,0
11020,766,905,0
11021,766,838,0
11022,766,40,0
11023,766,842,0
11024,766,203,0
11025,766,1308,0
11026,766,479,0
11027,766,663,0
11028,766,363,0
11029,766,76,0
11030,766,672,0
11031,766,998,0
11032,766,678,0
11033,766,996,0
11034,766,459,0
11035,766,513,0
11036,766,720,0
11037,766,722,0
11038,766,847,0
11039,766,1225,0
11040,766,515,0
11041,766,592,0
11042,766,341,0
11043,766,1078,0
11044,766,890,0
11045,766,4,0
11046,766,919,0
11047,766,5,0
11048,766,1041,0
11049,766,116,0
11050,766,874,0
11051,766,526,0
11052,766,228,0
11053,766,660,0
11054,766,405,0
11055,766,494,0
11056,766,908,0
11057,766,180,0
11058,766,1065,0
11059,766,102,0
11060,766,1032,0
11061,766,637,0
11062,766,1123,0
11063,766,461,0
11064,766,496,0
11065,766,1095,0
11066,766,1311,0
11067,766,278,0
11068,766,335,0
11069,766,1168,0
11070,766,1237,0
11071,766,564,0
11072,766,160,0
11073,766,932,0
11074,766,226,0
11075,766,1105,0
11076,766,390,0
11077,766,822,0
11078,766,654,0
11079,766,285,0
11080,766,504,0
11081,766,732,0
11082,766,267,0
11083,766,340,0
11084,766,1216,0
11085,766,636,0
11086,766,820,0
11087,766,698,0
11088,766,467,0
11089,766,117,0
11090,766,337,0
11091,766,264,0
11092,766,11,0
11093,766,23,0
11094,766,232,0
11095,766,865,0
11096,766,1087,0
11097,766,945,0
11098,766,1283,0
11099,766,1249,0
11100,766,561,0
11101,766,721,0
11102,766,1042,0
11103,766,344,0
11104,766,244,0
11105,766,84,0
11106,766,1182,0
11107,766,975,0
11108,766,1288,0
11109,766,63,0
11110,766,1252,0
11111,766,327,0
11112,766,860,0
11113,766,456,0
11114,766,591,0
11115,766,655,0
11116,766,310,0
11117,766,867,0
11118,766,360,0
11119,766,712,0
11120,766,83,0
11121,766,1257,0
11122,766,756,0
11123,766,556,0
11124,766,94,0
11125,766,230,0
11126,766,296,0
11127,766,317,0
11128,766,243,0
11129,766,1162,0
11130,766,563,0
11131,766,450,0
11132,766,71,0
11133,766,957,0
11134,766,1229,0
11135,766,652,0
11136,766,533,0
11137,766,153,0
11138,766,346,0
11139,766,956,0
11140,766,432,0
11141,766,994,0
11142,766,1045,0
11143,766,469,0
11144,766,1047,0
11145,766,359,0
11146,766,433,0
11147,766,819,0
11148,766,708,0
11149,766,1030,0
11150,766,490,0
11151,766,1176,0
11152,766,290,0
11153,766,973,0
11154,766,1232,0
11155,766,403,0
11156,766,623,0
11157,766,969,0
11158,766,1188,0
11159,766,1007,0
11160,766,485,0
11161,766,677,0
11162,766,543,0
11163,766,408,0
11164,766,894,0
11165,766,495,0
11166,766,109,0
11167,766,892,0
11168,766,1197,0
11169,766,893,0
11170,766,1119,0
11171,766,691,0
11172,766,1142,0
11173,766,983,0
11174,766,252,0
11175,766,294,0
11176,766,0,0
11177,766,418,0
11178,766,536,0
11179,766,1151,0
11180,766,796,0
11181,766,641,0
11182,766,682,0
11183,766,791,0
11184,766,574,0
11185,766,881,0
11186,766,17,0
11187,766,291,0
11188,766,749,0
11189,766,815,0
11190,766,750,0
11191,766,970,0
11192,766,351,0
11193,766,1223,0
11194,766,168,0
11195,766,253,0
11196,766,38,0
11197,766,669,0
11198,766,550,0
11199,766,544,0
11200,766,1013,0
11201,766,1096,0
11202,766,1136,0
11203,766,622,0
11204,766,1231,0
11205,766,611,0
11206,766,1134,0
11207,766,552,0
11208,766,922,0
11209,766,510,0
11210,766,172,0
11211,766,31,0
11212,766,120,0
11213,766,437,0
11214,766,1076,0
11215,766,445,0
11216,766,855,0
11217,766,729,0
11218,766,353,0
11219,766,656,0
11220,766,804,0
11221,766,372,0
11222,766,313,0
11223,766,13,0
11224,766,127,0
11225,766,79,0
11226,766,34,0
11227,766,753,0
11228,766,439,0
11229,766,489,0
11230,766,1017,0
11231,766,193,0
11232,766,287,0
11233,766,49,0
11234,766,923,0
11235,766,1072,0
11236,766,845,0
11237,766,323,0
11238,766,1036,0
11239,766,950,0
11240,766,693,0
11241,766,213,0
11242,766,927,0
11243,766,787,0
11244,766,506,0
11245,766,334,0
11246,766,541,0
11247,766,696,0
11248,766,814,0
11249,766,1292,0
11250,766,395,0
11251,766,570,0
11252,766,1282,0
11253,766,904,0
11254,766,931,0
11255,766,329,0
11256,766,364,0
11257,766,599,0
11258,766,272,0
11259,766,615,0
11260,766,306,0
11261,766,985,0
11262,766,733,0
11263,766,242,0
11264,766,1138,0
11265,766,837,0
11266,766,141,0
11267,766,1309,0
11268,766,321,0
11269,766,373,0
11270,766,537,0
11271,766,512,0
11272,766,742,0
11273,766,638,0
11274,766,113,0
11275,766,398,0
11276,766,1140,0
11277,766,912,0
11278,766,274,0
11279,766,661,0
11280,766,963,0
11281,766,15,0
11282,766,470,0
11283,766,959,0
11284,766,1093,0
11285,766,280,0
11286,766,547,0
11287,766,500,0
11288,766,572,0
11289,766,899,0
11290,766,1174,0
11291,766,1196,0
11292,766,933,0
11293,766,834,0
11294,766,1048,0
11295,766,1044,0
11296,766,263,0
11297,766,891,0
11298,766,497,0
11299,766,187,0
11300,766,478,0
11301,766,1248,0
11302,766,1139,0
11303,766,782,0
11304,766,1306,0
11305,766,182,0
11306,766,1161,0
11307,766,1275,0
11308,766,633,0
11309,766,155,0
11310,766,429,0
11311,766,628,0
11312,766,1304,0
11313,766,86,0
11314,766,762,0
11315,766,1206,0
11316,766,942,0
11317,766,28,0
11318,766,831,0
11319,766,1320,0
11320,766,909,0
11321,766,590,0
11322,766,149,0
11323,766,671,0
11324,766,602,0
11325,766,502,0
11326,766,455,0
11327,766,701,0
11328,766,852,0
11329,766,1281,0
11330,766,1141,0
11331,766,627,0
11332,766,322,0
11333,766,1055,0
11334,766,1234,0
11335,766,1129,0
11336,766,736,0
11337,766,1296,0
11338,766,972,0
11339,766,868,0
11340,766,757,0
11341,766,535,0
11342,766,695,0
11343,766,1071,0
11344,766,826,0
11345,766,1224,0
11346,766,194,0
11347,766,22,0
11348,766,567,0
11349,766,1012,0
11350,766,1198,0
11351,766,948,0
11352,766,1043,0
11353,766,739,0
11354,766,871,0
11355,766,152,0
11356,766,421,0
11357,766,201,0
11358,766,55,0
11359,766,1190,0
11360,766,457,0
11361,766,54,0
11362,766,974,0
11363,766,1214,0
11364,766,53,0
11365,766,744,0
11366,766,1054,0
11367,766,158,0
11368,766,765,0
11369,766,920,0
11370,766,1270,0
11371,766,884,0
11372,766,174,0
11373,766,784,0
11374,766,511,0
11375,766,980,0
11376,766,128,0
11377,766,105,0
11378,766,1172,0
11379,766,941,0
11380,766,1199,0
11381,766,1178,0
11382,766,103,0
11383,766,1247,0
11384,766,406,0
11385,766,610,0
11386,766,1201,0
11387,766,965,0
11388,766,1132,0
11389,766,659,0
11390,766,355,0
11391,766,156,0
11392,766,1210,0
11393,766,248,0
11394,766,368,0
11395,766,821,0
11396,766,265,0
11397,766,413,0
11398,766,849,0
11399,766,518,0
11400,766,474,0
11401,766,616,0
11402,766,1026,0
11403,766,1167,0
11404,766,1312,0
11405,766,1262,0
11406,766,1102,0
11407,766,258,0
11408,766,354,0
11409,766,184,0
11410,766,41,0
11411,766,559,0
11412,766,898,0
11413,766,1074,0
11414,766,448,0
11415,766,61,0
11416,766,124,0
11417,766,118,0
11418,766,24,0
11419,766,365,0
11420,766,887,0
11421,766,1212,0
11422,766,772,0
11423,766,386,0
11424,766,601,0
11425,766,1165,0
11426,766,751,0
11427,766,605,0
11428,766,304,0
11429,766,761,0
11430,766,1125,0
11431,766,428,0
11432,766,240,0
11433,766,902,0
11434,766,1070,0
11435,766,586,0
11436,766,436,0
11437,766,789,0
11438,766,651,0
11439,766,1084,0
11440,766,1194,0
11441,766,582,0
11442,766,233,0
11443,766,97,0
11444,766,1144,0
11445,766,400,0
11446,766,286,0
11447,766,1156,0
11448,766,700,0
11449,766,1135,0
11450,766,319,0
11451,766,1285,0
11452,766,939,0
11453,766,854,0
11454,766,1236,0
11455,766,532,0
11456,766,379,0
11457,766,115,0
11458,766,451,0
11459,766,1068,0
11460,766,416,0
11461,766,1289,0
11462,766,670,0
11463,766,1272,0
11464,766,1040,0
11465,766,588,0
11466,766,1035,0
11467,766,261,0
11468,766,1127,0
11469,766,273,0
11470,766,1107,0
11471,766,554,0
11472,766,740,0
11473,766,901,0
11474,766,900,0
11475,766,810,0
11476,766,1245,0
11477,766,246,0
11478,766,1228,0
11479,766,299,0
11480,766,1023,0
11481,766,600,0
11482,766,1103,0
11483,766,211,0
11484,766,1005,0
11485,766,1195,0
11486,766,254,0
11487,766,326,0
11488,766,723,0
11489,766,777,0
11490,766,864,0
11491,766,635,0
11492,766,178,0
11493,766,217,0
11494,766,65,0
11495,766,501,0
11496,766,643,0
11497,766,18,0
11498,766,151,0
11499,766,522,0
11500,766,859,0
11501,766,675,0
11502,766,830,0
11503,766,558,0
11504,766,1031,0
11505,766,1215,0
11506,766,422,0
11507,766,545,0
11508,766,903,0
11509,766,101,0
11510,766,1189,0
11511,766,1099,0
11512,766,770,0
11513,766,1046,0
11514,766,1073,0
11515,766,30,0
11516,766,358,0
11517,766,896,0
11518,766,129,0
11519,766,856,0
11520,766,1088,0
11521,766,220,0
11522,766,1146,0
11523,766,426,0
11524,766,430,0
11525,766,711,0
11526,766,539,0
11527,766,937,0
11528,766,473,0
11529,766,140,0
11530,766,385,0
11531,766,673,0
11532,766,311,0
11533,766,961,0
11534,766,454,0
11535,766,1091,0
11536,766,147,0
11537,766,499,0
11538,766,748,0
11539,766,704,0
11540,766,730,0
11541,766,1145,0
11542,766,946,0
11543,766,1180,0
11544,766,697,0
11545,766,219,0
11546,766,1022,0
11547,766,480,0
11548,766,295,0
11549,766,1277,0
11550,766,476,0
11551,766,411,0
11552,766,202,0
11553,766,1294,0
11554,766,401,0
11555,766,1157,0
11556,766,348,0
11557,766,328,0
11558,766,1291,0
11559,766,609,0
11560,766,1027,0
11561,766,396,0
11562,766,435,0
11563,766,91,0
11564,766,877,0
11565,766,309,0
11566,766,836,0
11567,766,227,0
11568,766,1029,0
11569,766,99,0
11570,766,1318,0
11571,766,1062,0
11572,766,569,0
11573,766,1131,0
11574,766,293,0
11575,766,549,0
11576,766,1059,0
11577,766,726,0
11578,766,345,0
11579,766,1241,0
11580,766,1077,0
11581,766,800,0
11582,766,1124,0
11583,766,606,0
11584,766,374,0
11585,766,444,0
11586,766,10,0
11587,766,1082,0
11588,766,809,0
11589,766,1037,0
11590,766,579,0
11591,766,471,0
11592,766,709,0
11593,766,48,0
11594,766,683,0
11595,766,1164,0
11596,766,639,0
11597,766,1191,0
11598,766,288,0
11599,766,307,0
11600,766,685,0
11601,766,889,0
11602,766,268,0
11603,766,1064,0
11604,766,576,0
11605,766,88,0
11606,766,1166,0
11607,766,879,0
11608,766,1122,0
11609,766,1143,0
11610,766,314,0
11611,766,95,0
11612,766,70,0
11613,766,737,0
11614,766,487,0
11615,766,191,0
11616,766,72,0
11617,766,818,0
11618,766,788,0
11619,766,774,0
11620,766,631,0
11621,766,944,0
11622,766,32,0
11623,766,154,0
11624,766,979,0
11625,766,347,0
11626,766,885,0
11627,766,498,0
11628,766,446,0
11629,766,14,0
11630,766,534,0
11631,766,42,0
11632,766,727,0
11633,766,689,0
11634,766,414,0
11635,766,225,0
11636,766,657,0
11637,766,16,0
11638,766,249,0
11639,766,214,0
11640,766,794,0
11641,766,33,0
11642,766,1069,0
11643,766,39,0
11644,766,7,0
11645,766,1253,0
11646,766,715,0
11647,766,1273,0
11648,766,585,0
11649,766,1185,0
11650,766,1171,0
11651,766,1192,0
11652,766,1310,0
11653,766,1061,0
11654,766,759,0
11655,766,281,0
11656,766,1057,0
11657,766,598,0
11658,766,936,0
11659,766,21,0
11660,766,734,0
11661,766,917,0
11662,766,170,0
11663,766,464,0
11664,766,123,0
11665,766,658,0
11666,766,1038,0
11667,766,741,0
11668,766,212,0
11669,766,528,0
11670,766,1284,0
11671,766,1319,0
11672,766,962,0
11673,766,990,0
11674,766,420,0
11675,766,1274,0
11676,766,1222,0
11677,766,924,0
11678,766,584,0
11679,766,706,0
11680,766,255,0
11681,766,394,0
11682,766,1024,0
11683,766,82,0
11684,766,262,0
11685,766,676,0
11686,766,665,0
11687,766,384,0
11688,766,441,0
11689,766,648,0
11690,766,1317,0
11691,766,229,0
11692,766,380,0
11693,766,1220,0
11694,766,1209,0
11695,766,921,0
11696,766,463,0
11697,766,1034,0
11698,766,352,0
11699,766,27,0
11700,766,146,0
11701,766,1177,0
11702,766,1008,0
11703,766,527,0
11704,766,1205,0
11705,766,1303,0
11706,766,110,0
11707,766,1233,0
11708,766,186,0
11709,766,746,0
11710,766,925,0
11711,766,752,0
11712,766,407,0
11713,766,1300,0
11714,766,440,0
11715,766,1217,0
11716,766,189,0
11717,766,1243,0
11718,766,1148,0
11719,766,1207,0
11720,766,1000,0
11721,766,75,0
11722,766,869,0
11723,766,644,0
11724,766,1021,0
11725,766,1015,0
11726,766,397,0
11727,766,492,0
11728,766,300,0
11729,766,916,0
11730,766,995,0
11731,766,808,0
11732,766,206,0
11733,766,424,0
11734,766,929,0
11735,766,548,0
11736,766,954,0
11737,766,1101,0
11738,766,69,0
11739,766,1173,0
11740,766,165,0
11741,766,283,0
11742,766,399,0
11743,766,443,0
11744,766,993,0
11745,766,568,0
11746,766,846,0
11747,766,519,0
11748,766,1063,0
11749,766,926,0
11750,766,331,0
11751,766,960,0
11752,766,119,0
11753,766,449,0
11754,766,755,0
11755,766,523,0
11756,766,862,0
11757,766,1287,0
11758,766,1267,0
11759,766,686,0
11760,766,1126,0
11761,766,104,0
11762,766,177,0
11763,766,575,0
11764,766,577,0
11765,766,967,0
11766,766,1242,0
11767,766,135,0
11768,766,107,0
11769,766,707,0
11770,766,517,0
11771,766,245,0
11772,766,409,0
11773,766,45,0
11774,766,1097,0
11775,766,524,0
11776,766,566,0
11777,766,647,0
11778,766,366,0
11779,766,702,0
11780,766,90,0
11781,766,840,0
11782,766,179,0
11783,766,603,0
11784,766,216,0
11785,766,488,0
11786,766,338,0
11787,766,645,0
11788,766,555,0
11789,766,1175,0
11790,766,77,0
11791,766,166,0
11792,766,1001,0
11793,766,851,0
11794,766,703,0
11795,766,1067,0
11796,766,813,0
11797,766,793,0
11798,766,1004,0
11799,766,44,0
11800,766,529,0
11801,766,1106,0
11802,766,540,0
11803,766,525,0
11804,766,587,0
11805,766,872,0
11806,766,108,0
11807,766,442,0
11808,766,817,0
11809,766,613,0
11810,766,289,0
11811,766,779,0
11812,766,538,0
11813,766,1053,0
11814,766,953,0
11815,766,1239,0
11816,766,971,0
11817,766,190,0
11818,766,1114,0
11819,766,207,0
11820,766,776,0
11821,766,629,0
11822,766,434,0
11823,766,811,0
11824,766,767,0
11825,766,915,0
11826,766,824,0
11827,766,783,0
11828,766,832,0
11829,766,618,0
11830,766,200,0
11831,766,1265,0
11832,766,593,0
11833,766,1149,0
11834,766,269,0
11835,766,391,0
11836,801,603,0
11837,801,253,0
11838,801,210,0
11839,801,808,0
11840,801,1178,0
11841,801,622,0
11842,801,1265,0
11843,801,458,0
11844,801,426,0
11845,801,1170,0
11846,801,344,0
11847,801,558,0
11848,801,1021,0
11849,801,409,0
11850,801,232,0
11851,801,862,0
11852,801,965,0
11853,801,694,0
11854,801,117,0
11855,801,240,0
11856,801,562,0
11857,801,1295,0
11858,801,697,0
11859,801,848,0
11860,801,364,0
11861,801,347,0
11862,801,831,0
11863,801,906,0
11864,801,1155,0
11865,801,1049,0
11866,801,370,0
11867,801,1130,0
11868,801,1003,0
11869,801,180,0
11870,801,310,0
11871,801,1156,0
11872,801,141,0
11873,801,68,0
11874,801,454,0
11875,801,932,0
11876,801,662,0
11877,801,670,0
11878,801,11,0
11879,801,684,0
11880,801,276,0
11881,801,540,0
11882,801,1026,0
11883,801,1108,0
11884,801,897,0
11885,801,39,0
11886,801,728,0
11887,801,166,0
11888,801,663,0
11889,801,1134,0
11890,801,137,0
11891,801,99,0
11892,801,1088,0
11893,801,687,0
11894,801,913,0
11895,801,84,0
11896,801,571,0
11897,801,909,0
11898,801,606,0
11899,801,124,0
11900,801,1039,0
11901,801,1206,0
11902,801,678,0
11903,801,143,0
11904,801,430,0
11905,801,1092,0
11906,801,588,0
11907,801,655,0
11908,801,475,0
11909,801,623,0
11910,801,164,0
11911,801,0,0
11912,801,72,0
11913,801,1119,0
11914,801,293,0
11915,801,791,0
11916,801,1146,0
11917,801,182,0
11918,801,1269,0
11919,801,1074,0
11920,801,1102,0
11921,801,1069,0
11922,801,105,0
11923,801,315,0
11924,801,752,0
11925,801,246,0
11926,801,4,0
11927,801,151,0
11928,801,25,0
11929,801,352,0
11930,801,640,0
11931,801,718,0
11932,801,833,0
11933,801,1261,0
11934,801,969,0
11935,801,193,0
11936,801,385,0
11937,801,389,0
11938,801,851,0
11939,801,301,0
11940,801,1287,0
11941,801,1042,0
11942,801,1018,0
11943,801,442,0
11944,801,753,0
11945,801,197,0
11946,801,1271,0
11947,801,1099,0
11948,801,472,0
11949,801,590,0
11950,801,90,0
11951,801,554,0
11952,801,48,0
11953,801,76,0
11954,801,474,0
11955,801,1260,0
11956,801,1150,0
11957,801,888,0
11958,801,337,0
11959,801,986,0
11960,801,796,0
11961,801,142,0
11962,801,451,0
11963,801,1061,0
11964,801,95,0
11965,801,500,0
11966,801,1160,0
11967,801,512,0
11968,801,1257,0
11969,801,579,0
11970,801,867,0
11971,801,396,0
11972,801,3,0
11973,801,809,0
11974,801,289,0
11975,801,270,0
11976,801,468,0
11977,801,1148,0
11978,801,32,0
11979,801,414,0
11980,801,1152,0
11981,801,1194,0
11982,801,304,0
11983,801,16,0
